timestamp_lectura,id_maquina,rpm,vibracion_mms,temp_c,corriente_motor_a,etiqueta_prediccion
2026-06-17 21:30:45,maq-cnc-49,1416.94,8.12,67.23,12.03,0
2026-06-17 21:30:47,maq-cnc-49,1420.47,8.06,67.74,11.94,0
2026-06-17 21:30:49,maq-cnc-49,1423.43,7.63,66.47,11.57,0
2026-06-17 21:30:51,maq-cnc-49,1420.78,7.67,67.1,11.89,0
2026-06-17 21:30:53,maq-cnc-49,1420.44,8.05,66.32,11.94,0
2026-06-17 21:30:55,maq-cnc-49,1422.81,8.12,67.05,11.96,0
2026-06-17 21:30:57,maq-cnc-49,1421.37,7.75,65.81,11.66,0
2026-06-17 21:30:59,maq-cnc-49,1420.58,8.49,67.04,12.03,0
2026-06-17 21:31:01,maq-cnc-49,1424.3,8.36,67.89,12.21,0
2026-06-17 21:31:03,maq-cnc-49,1424.51,8.18,67.34,12.01,0
2026-06-17 21:31:05,maq-cnc-49,1425.13,8.47,67.33,12.08,0
2026-06-17 21:31:07,maq-cnc-49,1421.77,8.79,68.95,12.09,0
2026-06-17 21:31:09,maq-cnc-49,1425.5,8.31,67.51,12.25,0
2026-06-17 21:31:11,maq-cnc-49,1424.52,8.67,68.65,12.18,0
2026-06-17 21:31:13,maq-cnc-49,1427.66,8.42,67.42,12.28,0
2026-06-17 21:31:15,maq-cnc-49,1424.89,8.21,66.8,11.89,0
2026-06-17 21:31:17,maq-cnc-49,1424.62,8.68,67.28,12.03,0
2026-06-17 21:31:19,maq-cnc-49,1423.43,7.98,67.64,12.18,0
2026-06-17 21:31:21,maq-cnc-49,1419.07,8.42,68.47,12.32,0
2026-06-17 21:31:23,maq-cnc-49,1421.97,8.82,68.31,12.26,0
2026-06-17 21:31:25,maq-cnc-49,1420.22,8.0,67.33,11.89,0
2026-06-17 21:31:27,maq-cnc-49,1416.88,8.26,67.19,12.32,0
2026-06-17 21:31:29,maq-cnc-49,1417.41,8.54,67.61,12.11,0
2026-06-17 21:31:31,maq-cnc-49,1420.6,8.69,68.11,12.25,0
2026-06-17 21:31:33,maq-cnc-49,1418.22,8.99,68.31,12.39,0
2026-06-17 21:31:35,maq-cnc-49,1417.39,8.41,68.54,12.09,0
2026-06-17 21:31:37,maq-cnc-49,1415.79,8.78,67.59,12.29,0
2026-06-17 21:31:39,maq-cnc-49,1414.0,8.25,67.32,12.3,0
2026-06-17 21:31:41,maq-cnc-49,1416.87,8.48,67.83,12.33,0
2026-06-17 21:31:43,maq-cnc-49,1414.29,8.49,68.47,12.1,0
2026-06-17 21:31:45,maq-cnc-49,1416.65,9.06,68.59,12.52,0
2026-06-17 21:31:47,maq-cnc-49,1417.84,8.72,67.31,12.41,0
2026-06-17 21:31:49,maq-cnc-49,1418.78,8.55,68.68,12.31,0
2026-06-17 21:31:51,maq-cnc-49,1415.89,8.68,68.2,12.36,0
2026-06-17 21:31:53,maq-cnc-49,1417.49,8.46,66.8,12.47,0
2026-06-17 21:31:55,maq-cnc-49,1413.88,8.49,67.07,12.25,0
2026-06-17 21:31:57,maq-cnc-49,1410.11,8.93,68.61,12.61,0
2026-06-17 21:31:59,maq-cnc-49,1408.49,8.9,68.72,12.36,0
2026-06-17 21:32:01,maq-cnc-49,1407.16,8.27,66.49,12.41,0
2026-06-17 21:32:03,maq-cnc-49,1411.87,9.26,69.4,12.51,0
2026-06-17 21:32:05,maq-cnc-49,1408.55,8.84,68.77,12.5,0
2026-06-17 21:32:07,maq-cnc-49,1410.02,8.34,67.18,12.56,0
2026-06-17 21:32:09,maq-cnc-49,1413.21,9.12,69.3,12.45,0
2026-06-17 21:32:11,maq-cnc-49,1414.74,9.05,68.2,12.72,0
2026-06-17 21:32:13,maq-cnc-49,1419.3,8.8,67.22,12.55,0
2026-06-17 21:32:15,maq-cnc-49,1415.11,8.49,68.6,12.58,0
2026-06-17 21:32:17,maq-cnc-49,1413.1,8.95,67.91,12.79,0
2026-06-17 21:32:19,maq-cnc-49,1414.79,8.59,67.63,12.54,0
2026-06-17 21:32:21,maq-cnc-49,1416.96,9.11,68.99,12.72,0
2026-06-17 21:32:23,maq-cnc-49,1412.63,9.53,68.86,12.74,0
2026-06-17 21:32:25,maq-cnc-49,1412.24,8.74,68.89,12.6,0
2026-06-17 21:32:27,maq-cnc-49,1414.7,9.11,69.55,12.66,0
2026-06-17 21:32:29,maq-cnc-49,1418.01,11.56,72.01,13.34,0
2026-06-17 21:32:31,maq-cnc-49,1422.76,10.87,71.39,13.39,0
2026-06-17 21:32:33,maq-cnc-49,1424.34,11.49,72.64,13.66,0
2026-06-17 21:32:35,maq-cnc-49,1423.09,11.4,72.23,13.6,0
2026-06-17 21:32:37,maq-cnc-49,1425.77,11.89,72.33,13.61,0
2026-06-17 21:32:39,maq-cnc-49,1428.75,11.49,71.34,13.41,0
2026-06-17 21:32:41,maq-cnc-49,1431.6,11.94,73.14,13.69,0
2026-06-17 21:32:43,maq-cnc-49,1427.66,11.63,71.83,13.68,0
2026-06-17 21:32:45,maq-cnc-49,1432.41,11.8,72.22,13.74,0
2026-06-17 21:32:47,maq-cnc-49,1435.08,11.55,72.25,13.61,0
2026-06-17 21:32:49,maq-cnc-49,1436.7,11.74,72.21,13.63,0
2026-06-17 21:32:51,maq-cnc-49,1436.91,11.5,72.0,13.75,0
2026-06-17 21:32:53,maq-cnc-49,1437.29,12.2,74.06,13.94,0
2026-06-17 21:32:55,maq-cnc-49,1439.15,11.73,72.48,13.52,0
2026-06-17 21:32:57,maq-cnc-49,1436.87,11.97,72.55,13.87,0
2026-06-17 21:32:59,maq-cnc-49,1432.99,11.8,72.52,13.81,0
2026-06-17 21:33:01,maq-cnc-49,1431.73,12.28,73.9,13.78,0
2026-06-17 21:33:03,maq-cnc-49,1434.81,11.67,72.42,13.8,0
2026-06-17 21:33:05,maq-cnc-49,1431.14,12.38,73.2,13.76,0
2026-06-17 20:26:27,maq-cnc-50,1460.84,7.28,65.46,11.01,0
2026-06-17 20:26:29,maq-cnc-50,1460.19,6.69,64.86,10.75,0
2026-06-17 20:26:31,maq-cnc-50,1455.81,7.48,65.4,11.09,0
2026-06-17 20:26:33,maq-cnc-50,1451.46,6.94,65.82,11.02,0
2026-06-17 20:26:35,maq-cnc-50,1453.24,7.04,64.61,10.8,0
2026-06-17 20:26:37,maq-cnc-50,1456.4,7.23,66.22,10.97,0
2026-06-17 20:26:39,maq-cnc-50,1455.42,6.74,65.33,10.76,0
2026-06-17 20:26:41,maq-cnc-50,1455.22,7.25,65.7,10.81,0
2026-06-17 20:26:43,maq-cnc-50,1452.59,7.13,65.16,11.03,0
2026-06-17 20:26:45,maq-cnc-50,1451.12,7.53,65.3,11.05,0
2026-06-17 20:26:47,maq-cnc-50,1451.69,7.51,65.92,11.23,0
2026-06-17 20:26:49,maq-cnc-50,1450.91,7.27,64.9,11.08,0
2026-06-17 20:26:51,maq-cnc-50,1448.9,7.27,66.79,11.08,0
2026-06-17 20:26:53,maq-cnc-50,1453.29,7.73,67.44,11.3,0
2026-06-17 20:26:55,maq-cnc-50,1455.57,6.92,64.49,10.81,0
2026-06-17 20:26:57,maq-cnc-50,1452.08,6.99,65.93,10.91,0
2026-06-17 20:26:59,maq-cnc-50,1451.81,7.02,64.95,10.95,0
2026-06-17 20:27:01,maq-cnc-50,1451.87,7.36,66.68,11.24,0
2026-06-17 20:27:03,maq-cnc-50,1448.17,7.39,65.54,11.24,0
2026-06-17 20:27:05,maq-cnc-50,1448.23,7.06,66.2,10.98,0
2026-06-17 20:27:07,maq-cnc-50,1444.71,7.26,65.05,11.29,0
2026-06-17 20:27:09,maq-cnc-50,1443.9,7.14,64.83,11.15,0
2026-06-17 20:27:11,maq-cnc-50,1442.85,7.26,65.34,11.0,0
2026-06-17 20:27:13,maq-cnc-50,1443.21,7.58,66.69,11.11,0
2026-06-17 20:27:15,maq-cnc-50,1443.8,7.15,66.21,11.21,0
2026-06-17 20:27:17,maq-cnc-50,1446.14,7.9,67.02,11.34,0
2026-06-17 20:27:19,maq-cnc-50,1441.6,7.67,66.45,11.34,0
2026-06-17 20:27:21,maq-cnc-50,1442.26,7.54,65.36,11.18,0
2026-06-17 20:27:23,maq-cnc-50,1445.61,8.0,66.08,11.56,0
2026-06-17 20:27:25,maq-cnc-50,1444.8,8.07,67.08,11.53,0
2026-06-17 20:27:27,maq-cnc-50,1447.74,7.51,65.35,11.46,0
2026-06-17 20:27:29,maq-cnc-50,1449.87,7.22,65.03,11.2,0
2026-06-17 20:27:31,maq-cnc-50,1449.82,7.67,66.2,11.43,0
2026-06-17 20:27:33,maq-cnc-50,1445.64,7.68,67.32,11.41,0
2026-06-17 20:27:35,maq-cnc-50,1446.65,7.68,65.72,11.37,0
2026-06-17 20:27:37,maq-cnc-50,1443.69,8.06,66.47,11.61,0
2026-06-17 20:27:39,maq-cnc-50,1440.71,8.02,67.44,11.67,0
2026-06-17 20:27:41,maq-cnc-50,1438.6,7.19,66.78,11.45,0
2026-06-17 20:27:43,maq-cnc-50,1439.79,8.1,67.88,11.63,0
2026-06-17 20:27:45,maq-cnc-50,1443.75,8.24,66.51,11.61,0
2026-06-17 20:27:47,maq-cnc-50,1439.91,8.14,67.8,11.62,0
2026-06-17 20:27:49,maq-cnc-50,1437.11,8.1,67.19,11.72,0
2026-06-17 20:27:51,maq-cnc-50,1439.08,7.41,65.34,11.59,0
2026-06-17 20:27:53,maq-cnc-50,1440.93,7.58,65.76,11.36,0
2026-06-17 20:27:55,maq-cnc-50,1445.72,7.48,66.46,11.36,0
2026-06-17 20:27:57,maq-cnc-50,1448.92,8.23,66.76,11.9,0
2026-06-17 20:27:59,maq-cnc-50,1451.81,8.12,66.83,11.6,0
2026-06-17 20:28:01,maq-cnc-50,1446.95,7.78,66.5,11.54,0
2026-06-17 20:28:03,maq-cnc-50,1450.52,8.51,67.9,11.95,0
2026-06-17 20:28:05,maq-cnc-50,1447.16,7.64,66.23,11.75,0
2026-06-17 20:28:07,maq-cnc-50,1448.38,8.14,66.22,11.58,0
2026-06-17 20:28:09,maq-cnc-50,1445.11,8.26,68.0,11.85,0
2026-06-17 20:28:11,maq-cnc-50,1444.07,8.57,67.48,11.75,0
2026-06-17 20:28:13,maq-cnc-50,1446.15,8.2,66.92,11.76,0
2026-06-17 20:28:15,maq-cnc-50,1444.02,7.7,66.92,11.7,0
2026-06-17 20:28:17,maq-cnc-50,1444.86,8.26,68.22,12.04,0
2026-06-17 20:28:19,maq-cnc-50,1447.12,8.45,67.76,11.86,0
2026-06-17 20:28:21,maq-cnc-50,1446.25,8.25,67.29,12.06,0
2026-06-17 20:28:23,maq-cnc-50,1443.41,8.72,68.53,11.84,0
2026-06-17 20:28:25,maq-cnc-50,1438.95,7.72,66.72,11.6,0
2026-06-17 20:28:27,maq-cnc-50,1438.04,8.21,67.36,11.88,0
2026-06-17 20:28:29,maq-cnc-50,1438.26,8.6,67.26,12.2,0
2026-06-17 20:28:31,maq-cnc-50,1435.56,8.49,67.11,11.79,0
2026-06-17 20:28:33,maq-cnc-50,1439.42,7.96,66.44,11.91,0
2026-06-17 20:28:35,maq-cnc-50,1443.86,8.43,66.8,12.19,0
2026-06-17 20:28:37,maq-cnc-50,1441.37,8.48,68.14,11.85,0
2026-06-17 20:28:39,maq-cnc-50,1439.19,8.22,66.78,11.82,0
2026-06-17 20:28:41,maq-cnc-50,1440.84,8.59,68.09,12.17,0
2026-06-17 20:28:43,maq-cnc-50,1441.09,8.27,66.57,12.05,0
2026-06-17 20:28:45,maq-cnc-50,1441.85,8.64,68.21,12.24,0
2026-06-17 20:28:47,maq-cnc-50,1445.02,8.42,66.92,12.11,0
2026-06-17 20:28:49,maq-cnc-50,1449.9,8.41,67.38,12.2,0
2026-06-17 20:28:51,maq-cnc-50,1445.21,8.58,67.97,11.97,0
2026-06-17 20:28:53,maq-cnc-50,1446.92,8.58,68.39,12.31,0
2026-06-17 20:28:55,maq-cnc-50,1447.86,8.87,67.32,12.42,0
2026-06-17 20:28:57,maq-cnc-50,1452.79,8.75,68.99,12.03,0
2026-06-17 20:28:59,maq-cnc-50,1456.18,8.51,67.36,11.97,0
2026-06-17 20:29:01,maq-cnc-50,1460.55,8.47,68.62,11.97,0
2026-06-17 20:29:03,maq-cnc-50,1457.19,8.68,67.13,12.31,0
2026-06-17 20:29:05,maq-cnc-50,1455.58,8.79,67.65,12.32,0
2026-06-17 20:29:07,maq-cnc-50,1459.58,9.17,68.04,12.44,0
2026-06-17 20:29:09,maq-cnc-50,1463.49,8.73,69.09,12.18,0
2026-06-17 20:29:11,maq-cnc-50,1467.31,8.81,68.33,12.23,0
2026-06-17 20:29:13,maq-cnc-50,1464.71,8.9,69.32,12.18,0
2026-06-17 20:29:15,maq-cnc-50,1469.38,9.03,68.36,12.45,0
2026-06-17 20:29:17,maq-cnc-50,1465.02,9.16,69.3,12.31,0
2026-06-17 20:29:19,maq-cnc-50,1466.7,8.78,67.41,12.35,0
2026-06-17 20:29:21,maq-cnc-50,1464.35,9.4,68.27,12.67,0
2026-06-17 20:29:23,maq-cnc-50,1467.17,9.18,68.36,12.48,0
2026-06-17 20:29:25,maq-cnc-50,1471.07,9.14,69.29,12.59,0
2026-06-17 20:29:27,maq-cnc-50,1474.25,9.46,69.96,12.53,0
2026-06-17 20:29:29,maq-cnc-50,1470.11,9.66,69.76,12.68,0
2026-06-17 20:29:31,maq-cnc-50,1467.89,9.39,69.09,12.81,0
2026-06-17 20:29:33,maq-cnc-50,1472.32,9.06,68.27,12.69,0
2026-06-17 20:29:35,maq-cnc-50,1470.59,9.79,69.14,12.92,0
2026-06-17 20:29:37,maq-cnc-50,1474.26,9.17,68.45,12.78,0
2026-06-17 20:29:39,maq-cnc-50,1473.39,9.72,69.21,12.89,0
2026-06-17 20:29:41,maq-cnc-50,1470.94,9.17,69.28,12.56,0
2026-06-17 20:29:43,maq-cnc-50,1468.14,9.07,68.29,12.68,0
2026-06-17 20:29:45,maq-cnc-50,1466.51,9.91,69.85,12.72,0
2026-06-17 20:29:47,maq-cnc-50,1469.92,9.7,70.38,12.64,0
2026-06-17 20:29:49,maq-cnc-50,1468.59,9.2,68.78,12.49,0
2026-06-17 20:29:51,maq-cnc-50,1468.64,9.12,68.43,12.82,0
2026-06-17 20:29:53,maq-cnc-50,1470.75,9.12,69.36,12.8,0
2026-06-17 20:29:55,maq-cnc-50,1475.42,9.91,69.82,12.99,0
2026-06-17 20:29:57,maq-cnc-50,1471.22,10.05,69.31,13.13,0
2026-06-17 20:29:59,maq-cnc-50,1473.07,9.28,68.95,12.9,0
2026-06-17 20:30:01,maq-cnc-50,1468.89,9.86,69.98,12.81,0
2026-06-17 20:30:03,maq-cnc-50,1465.71,11.96,72.1,13.61,0
2026-06-17 20:30:05,maq-cnc-50,1468.93,11.47,71.77,13.5,0
2026-06-17 20:30:07,maq-cnc-50,1470.48,12.24,73.44,13.73,0
2026-06-17 20:30:09,maq-cnc-50,1473.91,11.54,71.4,13.48,0
2026-06-17 20:30:11,maq-cnc-50,1472.1,11.44,72.62,13.36,0
2026-06-17 20:30:13,maq-cnc-50,1467.53,12.19,72.99,13.57,0
2026-06-17 20:30:15,maq-cnc-50,1470.16,12.22,73.93,13.93,0
2026-06-17 20:30:17,maq-cnc-50,1465.18,12.02,72.81,13.65,0
2026-06-17 20:30:19,maq-cnc-50,1463.56,11.51,71.87,13.64,0
2026-06-17 20:30:21,maq-cnc-50,1462.25,12.16,73.29,13.74,0
2026-06-17 20:30:23,maq-cnc-50,1467.03,11.97,72.56,13.63,0
2026-06-17 20:30:25,maq-cnc-50,1466.82,12.42,74.36,14.04,0
2026-06-17 20:30:27,maq-cnc-50,1464.6,12.07,73.32,13.65,0
2026-06-17 20:30:29,maq-cnc-50,1464.2,12.29,73.88,13.73,0
2026-06-17 20:30:31,maq-cnc-50,1463.9,11.67,72.63,13.63,0
2026-06-17 20:30:33,maq-cnc-50,1466.87,12.16,73.71,13.94,0
2026-06-17 20:30:35,maq-cnc-50,1463.95,11.77,72.25,13.79,0
2026-06-17 20:30:37,maq-cnc-50,1466.64,12.39,74.4,13.81,0
2026-06-17 20:30:39,maq-cnc-50,1465.48,12.28,73.81,14.02,0
2026-06-17 20:30:41,maq-cnc-50,1467.56,12.19,72.45,13.97,0
2026-06-17 20:30:43,maq-cnc-50,1471.07,12.62,73.66,14.19,0
2026-06-17 20:30:45,maq-cnc-50,1468.45,12.23,72.48,14.07,0
2026-06-17 20:30:47,maq-cnc-50,1472.45,11.99,73.11,13.8,0
2026-06-17 20:30:49,maq-cnc-50,1471.13,12.67,74.34,13.86,0
2026-06-17 20:30:51,maq-cnc-50,1470.95,12.37,72.82,14.03,0
2026-06-17 20:30:53,maq-cnc-50,1466.54,12.23,72.35,13.79,0
2026-06-17 20:30:55,maq-cnc-50,1465.45,11.98,72.21,13.69,0
2026-06-17 20:30:57,maq-cnc-50,1467.63,12.81,74.13,14.24,0
2026-06-17 20:30:59,maq-cnc-50,1469.25,12.96,75.34,14.3,0
2026-06-17 20:31:01,maq-cnc-50,1464.96,12.43,72.96,13.86,0
2026-06-17 20:31:03,maq-cnc-50,1468.73,12.73,73.17,14.0,0
2026-06-17 20:31:05,maq-cnc-50,1471.1,12.4,73.97,13.89,0
2026-06-17 20:31:07,maq-cnc-50,1469.66,12.7,73.1,14.3,0
2026-06-17 20:31:09,maq-cnc-50,1465.63,13.02,73.55,14.06,0
2026-06-17 20:31:11,maq-cnc-50,1464.7,12.48,73.47,14.08,0
2026-06-17 20:31:13,maq-cnc-50,1467.48,13.1,75.11,14.32,0
2026-06-17 20:31:15,maq-cnc-50,1466.44,13.14,75.28,14.5,0
2026-06-17 20:31:17,maq-cnc-50,1467.14,13.0,74.85,14.47,0
2026-06-17 20:31:19,maq-cnc-50,1464.6,12.39,72.86,14.12,0
2026-06-17 20:31:21,maq-cnc-50,1463.54,12.58,73.32,14.18,0
2026-06-17 20:31:23,maq-cnc-50,1461.86,13.38,74.97,14.26,0
2026-06-17 20:31:25,maq-cnc-50,1464.08,12.67,73.97,14.22,0
2026-06-17 20:31:27,maq-cnc-50,1468.31,12.89,73.65,14.17,0
2026-06-17 20:31:29,maq-cnc-50,1469.13,13.34,74.44,14.43,0
2026-06-17 20:31:31,maq-cnc-50,1471.6,12.89,74.79,14.39,0
2026-06-17 20:31:33,maq-cnc-50,1470.05,12.95,75.13,14.19,0
2026-06-17 20:31:35,maq-cnc-50,1472.46,12.99,73.54,14.22,0
2026-06-17 20:31:37,maq-cnc-50,1475.23,12.97,74.18,14.5,0
2026-06-17 20:31:39,maq-cnc-50,1471.86,12.93,75.08,14.34,0
2026-06-17 20:31:41,maq-cnc-50,1467.28,12.85,74.57,14.4,0
2026-06-17 20:31:43,maq-cnc-50,1465.29,13.25,74.85,14.65,0
2026-06-17 20:31:45,maq-cnc-50,1467.88,13.43,74.95,14.76,0
2026-06-17 20:31:47,maq-cnc-50,1469.22,13.62,76.11,14.59,0
2026-06-17 20:31:49,maq-cnc-50,1474.0,13.57,74.53,14.5,0
2026-06-17 20:31:51,maq-cnc-50,1472.83,13.6,75.91,14.59,0
2026-06-17 20:31:53,maq-cnc-50,1473.5,13.96,76.29,14.62,0
2026-06-17 20:31:55,maq-cnc-50,1469.38,13.42,74.5,14.61,0
2026-06-17 20:31:57,maq-cnc-50,1465.29,13.81,75.77,14.56,0
2026-06-17 20:31:59,maq-cnc-50,1462.96,13.3,74.87,14.63,0
2026-06-17 20:32:01,maq-cnc-50,1461.82,13.47,76.01,14.74,1
2026-06-17 20:32:03,maq-cnc-50,1464.99,13.71,75.93,14.58,1
2026-06-17 20:32:05,maq-cnc-50,1466.45,13.13,74.07,14.69,1
2026-06-17 20:32:07,maq-cnc-50,1467.19,14.14,75.24,14.75,1
2026-06-17 20:32:09,maq-cnc-50,1470.77,14.21,76.18,15.05,1
2026-06-17 20:32:11,maq-cnc-50,1470.73,14.2,76.51,14.74,1
2026-06-17 20:32:13,maq-cnc-50,1470.24,13.94,76.02,14.74,1
2026-06-17 20:32:15,maq-cnc-50,1471.84,13.93,75.42,14.79,1
2026-06-17 20:32:17,maq-cnc-50,1474.76,13.61,75.03,14.86,1
2026-06-17 20:32:19,maq-cnc-50,1473.24,14.37,76.21,15.14,1
2026-06-17 20:32:21,maq-cnc-50,1472.78,13.56,74.63,14.67,1
2026-06-17 20:32:23,maq-cnc-50,1475.74,13.51,75.08,14.81,1
2026-06-17 20:32:25,maq-cnc-50,1474.53,14.23,75.76,15.21,1
2026-06-17 20:32:27,maq-cnc-50,1469.91,13.73,75.6,14.84,1
2026-06-17 20:32:29,maq-cnc-50,1466.02,14.21,76.63,14.89,1
2026-06-17 20:32:31,maq-cnc-50,1462.56,13.85,75.96,14.74,1
2026-06-17 20:32:33,maq-cnc-50,1463.32,14.4,76.81,15.26,1
2026-06-17 20:32:35,maq-cnc-50,1464.55,14.26,76.16,15.07,1
2026-06-17 20:32:37,maq-cnc-50,1466.71,14.4,75.82,15.25,1
2026-06-17 20:32:39,maq-cnc-50,1465.1,14.08,75.65,15.1,1
2026-06-17 20:32:41,maq-cnc-50,1460.55,13.66,76.1,15.01,1
2026-06-17 20:32:43,maq-cnc-50,1460.15,14.12,76.55,15.13,1
2026-06-17 20:32:45,maq-cnc-50,1458.08,14.4,76.83,15.31,1
2026-06-17 20:32:47,maq-cnc-50,1454.92,13.99,74.99,15.12,1
2026-06-17 20:32:49,maq-cnc-50,1453.45,14.39,76.81,15.17,1
2026-06-17 20:32:51,maq-cnc-50,1451.12,13.99,75.65,15.28,1
2026-06-17 20:32:53,maq-cnc-50,1447.69,13.7,74.84,14.92,1
2026-06-17 20:32:55,maq-cnc-50,1447.09,13.8,76.41,15.12,1
2026-06-17 20:32:57,maq-cnc-50,1451.56,13.81,76.03,15.24,1
2026-06-17 20:32:59,maq-cnc-50,1452.6,14.29,75.87,15.19,1
2026-06-17 20:33:01,maq-cnc-50,1450.8,14.21,75.95,15.34,1
2026-06-17 20:33:03,maq-cnc-50,1451.34,14.21,77.12,15.11,1
2026-06-17 20:33:05,maq-cnc-50,1454.09,14.29,75.57,15.18,1
2026-06-17 20:33:07,maq-cnc-50,1453.28,14.15,76.95,15.27,1
2026-06-17 20:33:09,maq-cnc-50,1454.27,14.33,77.32,15.43,1
2026-06-17 20:33:11,maq-cnc-50,1454.3,14.68,77.56,15.22,1
2026-06-17 20:33:13,maq-cnc-50,1454.16,14.34,76.72,15.16,1
2026-06-17 20:33:15,maq-cnc-50,1450.02,14.97,77.0,15.45,1
2026-06-17 20:33:17,maq-cnc-50,1451.7,14.39,77.16,15.3,1
2026-06-17 20:33:19,maq-cnc-50,1449.14,14.15,75.47,15.37,1
2026-06-17 20:33:21,maq-cnc-50,1445.72,14.32,77.47,15.17,1
2026-06-17 20:33:23,maq-cnc-50,1448.69,14.3,77.34,15.51,1
2026-06-17 20:33:25,maq-cnc-50,1448.46,14.33,75.58,15.52,1
2026-06-17 20:33:27,maq-cnc-50,1447.57,14.27,75.64,15.24,1
2026-06-17 20:33:29,maq-cnc-50,1449.43,14.96,76.96,15.49,1
2026-06-17 20:33:31,maq-cnc-50,1448.47,14.36,76.95,15.23,1
2026-06-17 20:33:33,maq-cnc-50,1451.09,14.94,77.12,15.69,1
2026-06-17 20:33:35,maq-cnc-50,1452.25,14.77,77.27,15.38,1
2026-06-17 20:33:37,maq-cnc-50,1454.4,15.05,78.26,15.78,1
2026-06-17 20:33:39,maq-cnc-50,1454.34,14.91,77.25,15.59,1
2026-06-17 20:33:41,maq-cnc-50,1454.15,15.16,78.41,15.78,1
2026-06-17 20:33:43,maq-cnc-50,1449.57,15.43,77.35,15.73,1
2026-06-17 20:33:45,maq-cnc-50,1451.51,14.72,76.82,15.63,1
2026-06-17 20:33:47,maq-cnc-50,1448.84,14.91,76.44,15.82,1
2026-06-17 20:33:49,maq-cnc-50,1451.73,15.47,78.52,15.91,1
2026-06-17 20:33:51,maq-cnc-50,1451.09,14.7,77.64,15.61,1
2026-06-17 20:33:53,maq-cnc-50,1455.52,14.96,77.71,15.72,1
2026-06-17 20:33:55,maq-cnc-50,1458.6,15.59,78.96,15.81,1
2026-06-17 20:33:57,maq-cnc-50,1459.91,15.18,78.0,16.0,1
2026-06-17 20:33:59,maq-cnc-50,1461.34,15.31,78.1,15.75,1
2026-06-17 20:34:01,maq-cnc-50,1466.13,15.58,77.74,16.11,1
2026-06-17 20:34:03,maq-cnc-50,1465.24,5.88,63.15,9.81,0
2026-06-17 20:34:05,maq-cnc-50,1468.0,6.59,64.13,10.12,0
2026-06-17 20:34:07,maq-cnc-50,1472.67,6.47,63.72,10.02,0
2026-06-17 20:34:09,maq-cnc-50,1471.44,6.16,63.97,9.99,0
2026-06-17 20:34:11,maq-cnc-50,1467.15,6.32,64.95,10.21,0
2026-06-17 20:34:13,maq-cnc-50,1469.8,6.58,64.54,10.32,0
2026-06-17 20:34:15,maq-cnc-50,1466.57,6.48,64.82,10.09,0
2026-06-17 20:34:17,maq-cnc-50,1463.71,6.0,64.43,10.02,0
2026-06-17 20:34:19,maq-cnc-50,1460.07,6.16,63.29,10.24,0
2026-06-17 20:34:21,maq-cnc-50,1456.94,6.03,63.69,10.19,0
2026-06-17 20:34:23,maq-cnc-50,1461.6,6.37,64.68,10.23,0
2026-06-17 20:34:25,maq-cnc-50,1466.55,6.2,63.64,10.34,0
2026-06-17 20:34:27,maq-cnc-50,1469.01,6.51,64.48,10.43,0
2026-06-17 20:34:29,maq-cnc-50,1467.56,6.4,65.35,10.29,0
2026-06-17 20:34:31,maq-cnc-50,1462.58,6.5,63.96,10.33,0
2026-06-17 20:34:33,maq-cnc-50,1466.79,6.76,64.25,10.4,0
2026-06-17 20:34:35,maq-cnc-50,1470.91,6.66,64.23,10.53,0
2026-06-17 20:34:37,maq-cnc-50,1472.28,6.51,63.82,10.23,0
2026-06-17 20:34:39,maq-cnc-50,1470.81,6.32,64.33,10.19,0
2026-06-17 20:34:41,maq-cnc-50,1474.85,6.38,63.91,10.45,0
2026-06-17 20:34:43,maq-cnc-50,1470.09,6.74,64.71,10.28,0
2026-06-17 20:34:45,maq-cnc-50,1471.13,6.47,65.64,10.57,0
2026-06-17 20:34:47,maq-cnc-50,1475.34,6.91,65.6,10.39,0
2026-06-17 20:34:49,maq-cnc-50,1472.14,6.91,65.58,10.76,0
2026-06-17 20:34:51,maq-cnc-50,1474.07,6.26,65.03,10.43,0
2026-06-17 20:34:53,maq-cnc-50,1471.71,6.41,64.5,10.37,0
2026-06-17 20:34:55,maq-cnc-50,1475.5,7.28,65.24,10.88,0
2026-06-17 20:34:57,maq-cnc-50,1476.16,6.94,65.67,10.68,0
2026-06-17 20:34:59,maq-cnc-50,1477.67,6.73,64.23,10.66,0
2026-06-17 20:35:01,maq-cnc-50,1480.74,6.46,64.99,10.69,0
2026-06-17 20:35:03,maq-cnc-50,1483.62,7.38,65.47,10.91,0
2026-06-17 20:35:05,maq-cnc-50,1484.16,6.53,64.95,10.72,0
2026-06-17 20:35:07,maq-cnc-50,1487.39,7.11,66.33,10.65,0
2026-06-17 20:35:09,maq-cnc-50,1487.85,7.38,66.48,10.84,0
2026-06-17 20:35:11,maq-cnc-50,1487.08,7.38,65.65,10.63,0
2026-06-17 20:35:13,maq-cnc-50,1490.22,7.08,64.73,10.59,0
2026-06-17 20:35:15,maq-cnc-50,1489.65,7.18,65.1,10.83,0
2026-06-17 20:35:17,maq-cnc-50,1489.53,7.41,66.77,10.77,0
2026-06-17 20:35:19,maq-cnc-50,1490.57,6.91,65.59,10.61,0
2026-06-17 20:35:21,maq-cnc-50,1494.45,7.32,66.21,10.89,0
2026-06-17 20:35:23,maq-cnc-50,1498.95,6.95,64.73,10.64,0
